Order ID,Order Date,Ship Date,Customer ID,Sales,Quantity,Profit
CA-2017-120404,11/20/2017,11/24/2017,KH-16330,569.99,1,170.997
CA-2017-120404,11/20/2017,11/24/2017,KH-16330,50.97,3,9.1746
CA-2017-167549,7/25/2017,7/27/2017,EM-14200,298.116,6,-4.2588
CA-2016-120082,3/25/2016,3/27/2016,DK-12835,59.52,3,17.856
US-2016-168095,7/15/2016,7/20/2016,MC-17425,230.28,3,23.028
US-2016-168095,7/15/2016,7/20/2016,MC-17425,105.52,5,34.294
CA-2017-166093,8/17/2017,8/24/2017,RW-19540,23.36,2,11.68
CA-2017-166093,8/17/2017,8/24/2017,RW-19540,71.976,3,8.997
CA-2017-166093,8/17/2017,8/24/2017,RW-19540,8.56,2,3.852
CA-2017-166093,8/17/2017,8/24/2017,RW-19540,13.92,3,4.872
CA-2017-166093,8/17/2017,8/24/2017,RW-19540,2518.29,9,654.7554
CA-2017-166093,8/17/2017,8/24/2017,RW-19540,540.57,3,140.5482
CA-2017-166093,8/17/2017,8/24/2017,RW-19540,221.056,8,77.3696
CA-2016-146325,12/14/2016,12/17/2016,DS-13180,81.424,2,-9.1602
CA-2016-146325,12/14/2016,12/17/2016,DS-13180,134.8,10,35.048
CA-2017-134194,12/25/2017,1/1/2018,GA-14725,39.582,9,-59.373
CA-2017-134194,12/25/2017,1/1/2018,GA-14725,44.688,7,5.0274
CA-2017-134194,12/25/2017,1/1/2018,GA-14725,31.744,2,2.3808
CA-2017-134194,12/25/2017,1/1/2018,GA-14725,40.98,5,-65.568
CA-2017-134194,12/25/2017,1/1/2018,GA-14725,3.168,3,-5.0688
CA-2014-131009,3/1/2014,3/5/2014,SC-20380,18.84,5,-3.5325
CA-2014-131009,3/1/2014,3/5/2014,SC-20380,362.25,6,0.0
CA-2014-131009,3/1/2014,3/5/2014,SC-20380,63.552,6,-34.9536
CA-2014-131009,3/1/2014,3/5/2014,SC-20380,129.552,3,-22.6716
CA-2015-145814,11/19/2015,11/24/2015,KD-16345,5.984,2,2.244
CA-2015-145814,11/19/2015,11/24/2015,KD-16345,861.76,4,249.9104
CA-2014-138359,4/1/2014,4/6/2014,KH-16330,66.96,4,2.6784
CA-2014-138359,4/1/2014,4/6/2014,KH-16330,6.24,2,3.0576
CA-2017-131807,10/5/2017,10/10/2017,GG-14650,435.168,4,-59.8356
CA-2017-131807,10/5/2017,10/10/2017,GG-14650,14.9,5,6.854
CA-2017-131807,10/5/2017,10/10/2017,GG-14650,15.8,4,4.108
CA-2017-131807,10/5/2017,10/10/2017,GG-14650,72.9,5,26.973
CA-2017-131807,10/5/2017,10/10/2017,GG-14650,206.352,3,5.1588
CA-2017-131807,10/5/2017,10/10/2017,GG-14650,7.992,1,2.6973
CA-2017-104864,11/18/2017,11/23/2017,JS-15685,81.36,5,-19.323
CA-2017-104864,11/18/2017,11/23/2017,JS-15685,20.232,8,-16.1856
CA-2017-104864,11/18/2017,11/23/2017,JS-15685,389.056,4,48.632
CA-2017-104864,11/18/2017,11/23/2017,JS-15685,20.736,4,7.2576
CA-2017-104864,11/18/2017,11/23/2017,JS-15685,41.472,8,14.5152
CA-2015-138219,3/23/2015,3/30/2015,BP-11095,33.36,4,16.68
CA-2016-157707,10/10/2016,10/12/2016,CC-12610,90.882,3,-190.8522
CA-2016-157707,10/10/2016,10/12/2016,CC-12610,15.992,1,-2.9985
CA-2016-157707,10/10/2016,10/12/2016,CC-12610,120.784,1,13.5882
US-2015-126753,8/16/2015,8/20/2015,SP-20860,519.792,4,-112.6216
US-2015-126753,8/16/2015,8/20/2015,SP-20860,31.176,3,-5.4558
US-2015-126753,8/16/2015,8/20/2015,SP-20860,10.368,2,3.6288
US-2015-126753,8/16/2015,8/20/2015,SP-20860,2.724,2,-1.9068
US-2015-126753,8/16/2015,8/20/2015,SP-20860,254.352,3,0.0
US-2015-126753,8/16/2015,8/20/2015,SP-20860,3.762,3,-2.7588
US-2015-126753,8/16/2015,8/20/2015,SP-20860,10.272,3,3.21
CA-2014-166051,5/31/2014,6/5/2014,JK-15625,659.97,3,197.991
CA-2014-166051,5/31/2014,6/5/2014,JK-15625,113.73,3,32.9817
CA-2015-113040,8/27/2015,8/31/2015,CC-12100,5.104,1,1.6588
CA-2014-103800,1/3/2014,1/7/2014,DP-13000,16.448,2,5.5512
CA-2014-113383,9/10/2014,9/13/2014,SF-20065,81.92,4,22.1184
CA-2014-113383,9/10/2014,9/13/2014,SF-20065,254.9,5,76.47
CA-2017-152499,1/22/2017,1/25/2017,EH-13765,15.12,5,4.914
CA-2017-152499,1/22/2017,1/25/2017,EH-13765,7.872,3,0.8856
CA-2016-151498,4/21/2016,4/24/2016,DN-13690,8.32,5,2.808
CA-2016-137939,7/20/2016,7/23/2016,PJ-19015,89.95,5,43.176
US-2016-117793,8/23/2016,8/29/2016,MA-17560,25.2,4,11.592
US-2016-117793,8/23/2016,8/29/2016,MA-17560,37.59,3,17.6673
US-2016-117793,8/23/2016,8/29/2016,MA-17560,14.97,1,4.1916
US-2016-117793,8/23/2016,8/29/2016,MA-17560,1.98,2,0.891
CA-2016-133872,6/14/2016,6/17/2016,VM-21835,39.936,4,-26.624
CA-2016-133872,6/14/2016,6/17/2016,VM-21835,18.464,2,2.308
US-2015-165743,11/20/2015,11/23/2015,MM-18055,4.896,3,-3.4272
US-2015-165743,11/20/2015,11/23/2015,MM-18055,145.764,6,-247.7988
US-2015-165743,11/20/2015,11/23/2015,MM-18055,9.612,6,-7.3692
US-2017-105998,11/3/2017,11/5/2017,CR-12580,199.75,5,87.89
US-2017-105998,11/3/2017,11/5/2017,CR-12580,1673.184,12,20.9148
US-2014-148194,5/4/2014,5/7/2014,BS-11365,12.18,7,3.8976
US-2014-148194,5/4/2014,5/7/2014,BS-11365,57.68,4,19.0344
US-2015-151407,11/8/2015,11/12/2015,RD-19585,263.96,4,76.5484
CA-2015-110870,12/12/2015,12/15/2015,KD-16270,299.94,6,128.9742
CA-2015-110870,12/12/2015,12/15/2015,KD-16270,25.76,7,0.5152
CA-2014-143210,12/1/2014,12/3/2014,AA-10645,271.9,2,78.851
CA-2014-143210,12/1/2014,12/3/2014,AA-10645,45.84,3,15.5856
CA-2014-143210,12/1/2014,12/3/2014,AA-10645,9.82,2,3.2406
CA-2016-139808,10/7/2016,10/11/2016,MC-18100,93.36,12,0.9336
CA-2015-110863,11/17/2015,11/24/2015,AA-10645,541.24,4,5.4124
CA-2015-110863,11/17/2015,11/24/2015,AA-10645,106.32,3,49.9704
CA-2015-110863,11/17/2015,11/24/2015,AA-10645,1323.9,5,383.931
CA-2014-127859,3/17/2014,3/20/2014,QJ-19255,126.624,6,41.1528
US-2015-136427,6/20/2015,6/23/2015,JM-16195,125.944,7,15.743
CA-2017-120168,5/25/2017,5/25/2017,TB-21625,663.92,5,207.475
CA-2017-120168,5/25/2017,5/25/2017,TB-21625,120.0,8,13.2
CA-2017-120168,5/25/2017,5/25/2017,TB-21625,3.29,1,1.4805
CA-2017-120168,5/25/2017,5/25/2017,TB-21625,18.84,3,6.0288
US-2014-131870,9/9/2014,9/11/2014,NF-18595,60.672,6,12.8928
US-2014-131870,9/9/2014,9/11/2014,NF-18595,30.816,9,2.6964
CA-2017-114804,10/17/2017,10/19/2017,BF-11020,52.792,1,4.6193
CA-2017-167227,11/2/2017,11/5/2017,NP-18670,83.9,10,20.975
CA-2017-167227,11/2/2017,11/5/2017,NP-18670,11.76,2,5.7624
CA-2014-129189,7/21/2014,7/25/2014,HM-14860,4.992,3,-12.9792
CA-2014-129189,7/21/2014,7/25/2014,HM-14860,87.92,5,29.673
CA-2014-129189,7/21/2014,7/25/2014,HM-14860,657.93,5,-93.99
CA-2014-129189,7/21/2014,7/25/2014,HM-14860,1.044,1,-1.827
CA-2015-132465,9/11/2015,9/15/2015,DM-13525,210.68,2,50.5632
CA-2015-132465,9/11/2015,9/15/2015,DM-13525,78.8,1,1.576
CA-2015-132465,9/11/2015,9/15/2015,DM-13525,19.99,1,6.7966
CA-2015-132465,9/11/2015,9/15/2015,DM-13525,772.68,4,108.1752
CA-2016-166373,10/21/2016,10/25/2016,JF-15565,106.08,6,-9.282
CA-2016-158806,1/7/2016,1/11/2016,NM-18520,23.076,3,-10.9611
CA-2016-158806,1/7/2016,1/11/2016,NM-18520,25.92,5,9.072
CA-2015-119690,6/25/2015,6/28/2015,MV-17485,47.952,3,16.1838
CA-2015-119690,6/25/2015,6/28/2015,MV-17485,0.984,2,-1.476
CA-2015-119690,6/25/2015,6/28/2015,MV-17485,75.384,9,-20.7306
CA-2015-119690,6/25/2015,6/28/2015,MV-17485,4.608,2,1.6704
CA-2015-153738,9/20/2015,9/22/2015,AG-10270,37.68,6,16.956
CA-2017-169012,7/10/2017,7/14/2017,BF-11275,41.91,3,10.8966
CA-2017-109393,6/30/2017,7/2/2017,JC-15775,435.999,3,5.1294
CA-2017-121489,8/21/2017,8/25/2017,CM-11815,388.704,6,38.8704
CA-2017-121489,8/21/2017,8/25/2017,CM-11815,572.58,6,34.3548
CA-2017-121489,8/21/2017,8/25/2017,CM-11815,33.18,2,11.613
US-2017-133081,3/11/2017,3/15/2017,PV-18985,63.88,4,24.9132
US-2017-133081,3/11/2017,3/15/2017,PV-18985,26.72,1,11.7568
CA-2017-165008,9/15/2017,9/17/2017,DO-13645,295.056,9,106.9578
CA-2016-145611,9/20/2016,9/24/2016,HA-14905,393.25,5,129.7725
CA-2016-113600,12/15/2016,12/17/2016,SH-20395,2.214,3,-1.476
CA-2017-130834,11/3/2017,11/6/2017,JM-16195,16.272,3,5.2884
CA-2016-168543,7/3/2016,7/7/2016,DK-13225,706.86,7,197.9208
CA-2014-144974,9/26/2014,9/30/2014,CM-12715,5.97,5,-4.577
CA-2014-144974,9/26/2014,9/30/2014,CM-12715,21.184,1,4.7664
CA-2014-144974,9/26/2014,9/30/2014,CM-12715,41.376,6,3.1032
CA-2014-109904,7/14/2014,7/17/2014,BF-10975,17.94,3,4.485
CA-2017-152205,9/28/2017,10/5/2017,SF-20965,2.655,1,-1.8585
CA-2015-121188,8/28/2015,9/4/2015,CB-12025,892.35,5,267.705
CA-2015-121188,8/28/2015,9/4/2015,CB-12025,307.666,2,28.9568
CA-2015-121188,8/28/2015,9/4/2015,CB-12025,728.82,9,29.1528
CA-2015-121188,8/28/2015,9/4/2015,CB-12025,41.36,5,13.959
CA-2015-121188,8/28/2015,9/4/2015,CB-12025,43.176,3,15.1116
CA-2015-121188,8/28/2015,9/4/2015,CB-12025,4.16,2,1.7472
CA-2015-156013,9/20/2015,9/26/2015,TC-20980,61.4,5,28.858
CA-2015-156013,9/20/2015,9/26/2015,TC-20980,24.448,2,8.8624
CA-2016-132997,11/7/2016,11/9/2016,LW-17215,263.96,4,71.2692
CA-2016-132997,11/7/2016,11/9/2016,LW-17215,359.97,3,100.7916
CA-2016-132997,11/7/2016,11/9/2016,LW-17215,12.96,2,6.2208
CA-2016-132997,11/7/2016,11/9/2016,LW-17215,116.82,3,5.841
CA-2016-132997,11/7/2016,11/9/2016,LW-17215,276.784,2,89.9548
US-2015-160563,10/20/2015,10/24/2015,NS-18640,239.97,3,86.3892
US-2015-160563,10/20/2015,10/24/2015,NS-18640,16.02,6,6.0876
CA-2017-151750,1/1/2017,1/5/2017,JM-15250,454.56,5,-107.958
CA-2017-151750,1/1/2017,1/5/2017,JM-15250,141.42,5,-187.3815
CA-2017-151750,1/1/2017,1/5/2017,JM-15250,310.744,4,-26.6352
CA-2017-151750,1/1/2017,1/5/2017,JM-15250,12.736,4,2.2288
CA-2017-151750,1/1/2017,1/5/2017,JM-15250,6.47,5,-9.705
CA-2017-151750,1/1/2017,1/5/2017,JM-15250,13.748,14,-22.6842
CA-2017-151750,1/1/2017,1/5/2017,JM-15250,15.224,2,-38.8212
CA-2015-106187,6/23/2015,6/29/2015,RF-19345,27.42,3,9.3228
CA-2015-106187,6/23/2015,6/29/2015,RF-19345,165.98,1,74.691
CA-2015-106187,6/23/2015,6/29/2015,RF-19345,75.0,3,18.0
US-2016-164945,11/22/2016,11/27/2016,CA-12055,134.272,8,46.9952
CA-2015-150714,10/26/2015,11/1/2015,KH-16690,146.544,6,47.6268
CA-2015-150714,10/26/2015,11/1/2015,KH-16690,131.904,3,47.8152
CA-2015-150714,10/26/2015,11/1/2015,KH-16690,203.88,5,20.388
CA-2015-150714,10/26/2015,11/1/2015,KH-16690,14.301,7,-10.4874
CA-2015-150714,10/26/2015,11/1/2015,KH-16690,718.64,10,-161.694
CA-2016-105753,10/20/2016,10/26/2016,LC-16960,61.1,5,18.33
CA-2017-120894,4/28/2017,5/2/2017,JL-15130,28.08,3,5.265
CA-2016-106621,9/29/2016,10/1/2016,DM-12955,10.496,4,1.1808
CA-2015-107020,7/10/2015,7/14/2015,MV-18190,39.92,2,12.974
US-2015-117492,8/7/2015,8/9/2015,NS-18640,77.58,9,20.1708
CA-2014-101392,12/7/2014,12/13/2014,AS-10630,269.36,7,70.0336
CA-2015-127502,12/10/2015,12/14/2015,MT-17815,5.76,2,2.8224
CA-2017-143658,11/8/2017,11/13/2017,SR-20425,109.9,5,32.97
CA-2017-133046,7/27/2017,8/1/2017,DK-13375,23.88,3,10.5072
CA-2017-133046,7/27/2017,8/1/2017,DK-13375,26.2,4,12.052
CA-2017-133046,7/27/2017,8/1/2017,DK-13375,12.96,2,6.2208
CA-2017-133046,7/27/2017,8/1/2017,DK-13375,234.95,5,32.893
CA-2017-122798,12/28/2017,1/1/2018,SV-20935,118.25,5,34.2925
CA-2017-122798,12/28/2017,1/1/2018,SV-20935,4.28,1,1.926
CA-2016-169663,3/10/2016,3/13/2016,RH-19510,26.85,3,5.1015
CA-2016-169663,3/10/2016,3/13/2016,RH-19510,3357.6,3,377.73
CA-2015-149846,5/22/2015,5/26/2015,SB-20185,8.26,2,3.7996
CA-2015-149846,5/22/2015,5/26/2015,SB-20185,2973.32,7,334.4985
CA-2015-149846,5/22/2015,5/26/2015,SB-20185,104.79,7,29.3412
CA-2015-149846,5/22/2015,5/26/2015,SB-20185,775.728,6,58.1796
CA-2017-159149,2/17/2017,2/19/2017,CR-12820,89.0664,1,-17.0274
CA-2017-159149,2/17/2017,2/19/2017,CR-12820,175.44,6,52.632
CA-2017-159149,2/17/2017,2/19/2017,CR-12820,438.336,4,-87.6672
US-2017-167570,12/8/2017,12/15/2017,EG-13900,215.544,4,-58.5048
CA-2017-160122,11/18/2017,11/23/2017,RD-19930,55.584,6,20.844
CA-2017-160122,11/18/2017,11/23/2017,RD-19930,127.386,2,-25.4772
CA-2016-130393,12/1/2016,12/3/2016,JM-15865,248.43,5,-17.745
CA-2016-130393,12/1/2016,12/3/2016,JM-15865,11.648,4,-30.8672
CA-2016-130393,12/1/2016,12/3/2016,JM-15865,85.246,2,-1.2178
CA-2017-144820,10/3/2017,10/7/2017,LW-16825,20.64,5,2.322
CA-2017-101014,8/29/2017,9/4/2017,RW-19540,148.02,3,41.4456
CA-2017-105543,11/24/2017,11/24/2017,BG-11695,33.29,1,7.9896
US-2017-113201,6/30/2017,7/5/2017,TT-21220,204.95,5,100.4255
US-2017-106551,7/22/2017,7/27/2017,EB-13930,526.344,4,-75.192
CA-2016-116722,11/11/2016,11/16/2016,LP-17080,41.96,2,10.9096
CA-2016-116722,11/11/2016,11/16/2016,LP-17080,451.152,3,0.0
CA-2016-116722,11/11/2016,11/16/2016,LP-17080,31.504,11,11.0264
CA-2014-138128,12/9/2014,12/15/2014,FP-14320,30.672,3,9.585
CA-2014-138128,12/9/2014,12/15/2014,FP-14320,1079.976,4,125.9972
US-2017-150070,9/7/2017,9/12/2017,JA-15970,161.568,2,-28.2744
CA-2015-137064,2/6/2015,2/13/2015,TS-21655,2.934,3,-4.9878
CA-2015-137064,2/6/2015,2/13/2015,TS-21655,18.528,2,4.4004
CA-2015-137064,2/6/2015,2/13/2015,TS-21655,670.752,3,-125.766
CA-2017-157350,8/26/2017,9/1/2017,DP-13000,64.96,5,-43.848
CA-2014-127866,7/20/2014,7/23/2014,JD-15895,41.94,2,15.0984
CA-2014-127866,7/20/2014,7/23/2014,JD-15895,11.96,2,5.8604
CA-2014-127866,7/20/2014,7/23/2014,JD-15895,13.12,4,3.8048
CA-2014-127866,7/20/2014,7/23/2014,JD-15895,535.41,3,160.623
CA-2015-131352,10/8/2015,10/13/2015,GH-14485,72.78,3,-70.9605
CA-2015-121776,2/16/2015,2/21/2015,RD-19585,36.84,3,17.3148
CA-2015-121776,2/16/2015,2/21/2015,RD-19585,87.71,7,41.2237
CA-2016-118073,8/12/2016,8/16/2016,CS-12490,562.2925,7,-255.5875
CA-2014-103219,11/9/2014,11/13/2014,BF-11215,56.52,9,21.4776
CA-2016-102561,7/18/2016,7/22/2016,NK-18490,11.264,8,1.2672
CA-2016-102561,7/18/2016,7/22/2016,NK-18490,284.08,10,24.857
CA-2016-102561,7/18/2016,7/22/2016,NK-18490,18.496,4,6.7048
CA-2016-100993,2/5/2016,2/10/2016,AZ-10750,14.73,3,7.2177
CA-2016-100993,2/5/2016,2/10/2016,AZ-10750,186.54,3,50.3658
CA-2016-100993,2/5/2016,2/10/2016,AZ-10750,557.728,4,6.9716
CA-2016-100993,2/5/2016,2/10/2016,AZ-10750,159.968,4,-31.9936
US-2014-112949,6/20/2014,6/27/2014,Co-12640,471.9,6,155.727
US-2014-112949,6/20/2014,6/27/2014,Co-12640,3.52,2,1.6896
US-2017-146822,6/9/2017,6/14/2017,AG-10675,49.12,4,23.0864
US-2016-131058,12/27/2016,12/31/2016,EM-14140,20.16,7,9.8784
CA-2014-167997,1/26/2014,1/29/2014,CA-11965,10.68,2,5.0196
CA-2014-167997,1/26/2014,1/29/2014,CA-11965,141.96,2,39.7488
CA-2017-140151,3/23/2017,3/25/2017,RB-19360,32.48,2,4.872
CA-2017-140151,3/23/2017,3/25/2017,RB-19360,20.04,3,9.6192
CA-2017-140151,3/23/2017,3/25/2017,RB-19360,13999.96,4,6719.9808
US-2017-143770,3/20/2017,3/24/2017,RD-19720,238.0,2,38.08
US-2017-143770,3/20/2017,3/24/2017,RD-19720,61.96,2,27.882
CA-2016-131296,10/4/2016,10/9/2016,MS-17830,239.372,2,-23.9372
CA-2016-103464,11/18/2016,11/22/2016,PG-18820,595.0,5,95.2
CA-2017-136238,12/26/2017,1/1/2018,KB-16240,16.032,3,5.6112
CA-2016-120803,3/9/2016,3/13/2016,RB-19465,199.75,5,87.89
CA-2016-134138,2/16/2016,2/20/2016,JD-15790,227.96,2,36.4736
CA-2015-120915,9/28/2015,10/3/2015,JJ-15445,293.52,6,76.3152
CA-2015-120915,9/28/2015,10/3/2015,JJ-15445,307.98,2,89.3142
CA-2015-168207,11/2/2015,11/6/2015,LT-17110,96.96,6,33.936
CA-2015-168207,11/2/2015,11/6/2015,LT-17110,117.488,7,41.1208
CA-2015-168207,11/2/2015,11/6/2015,LT-17110,11.952,3,4.1832
CA-2015-168207,11/2/2015,11/6/2015,LT-17110,512.499,3,-30.147
CA-2016-144148,7/31/2016,8/5/2016,AH-10690,863.128,7,-32.3673
CA-2017-107174,11/6/2017,11/13/2017,AB-10060,2036.86,7,366.6348
CA-2017-107174,11/6/2017,11/13/2017,AB-10060,449.568,2,-73.0548
CA-2017-107174,11/6/2017,11/13/2017,AB-10060,108.96,3,32.688
CA-2016-146150,2/14/2016,2/19/2016,FM-14380,264.18,7,68.6868
CA-2014-114125,7/9/2014,7/13/2014,GH-14410,2.88,1,1.4112
CA-2014-114125,7/9/2014,7/13/2014,GH-14410,41.904,6,14.1426
CA-2014-114125,7/9/2014,7/13/2014,GH-14410,23.92,4,4.0664
CA-2016-114944,1/30/2016,2/4/2016,HE-14800,156.512,4,52.8228
CA-2016-135965,9/22/2016,9/25/2016,SZ-20035,128.34,6,37.2186
CA-2017-149699,12/22/2017,12/24/2017,CM-12115,474.95,5,142.485
CA-2016-166429,9/2/2016,9/8/2016,TG-21310,999.98,2,449.991
CA-2015-112767,8/2/2015,8/6/2015,DK-12985,277.5,4,-188.7
CA-2015-119879,11/21/2015,11/25/2015,SS-20410,1252.704,8,-480.2032
CA-2015-119879,11/21/2015,11/25/2015,SS-20410,110.97,5,-24.0435
CA-2017-155642,5/18/2017,5/22/2017,BM-11575,22.608,3,-10.1736
CA-2017-155642,5/18/2017,5/22/2017,BM-11575,1.892,1,-0.9933
US-2017-101721,7/23/2017,7/27/2017,MY-17380,63.312,3,20.5764
CA-2015-136728,9/13/2015,9/17/2015,AG-10900,7.824,1,2.934
CA-2015-136728,9/13/2015,9/17/2015,AG-10900,170.072,4,-12.148
CA-2016-127194,12/10/2016,12/16/2016,BW-11110,62.82,9,29.5254
CA-2015-140375,10/2/2015,10/5/2015,SG-20470,19.44,3,9.3312
CA-2015-140375,10/2/2015,10/5/2015,SG-20470,7.38,1,3.6162
US-2017-155866,11/17/2017,11/21/2017,CC-12370,38.88,6,18.6624
US-2017-155866,11/17/2017,11/21/2017,CC-12370,187.76,4,76.9816
CA-2015-141327,11/30/2015,12/3/2015,LR-16915,6.048,7,-4.2336
CA-2015-141327,11/30/2015,12/3/2015,LR-16915,98.352,3,9.8352
CA-2015-141327,11/30/2015,12/3/2015,LR-16915,335.744,2,25.1808
CA-2015-136700,12/6/2015,12/11/2015,DB-13120,8.96,2,4.3904
CA-2017-102736,9/5/2017,9/9/2017,LP-17095,89.568,4,-1.1196
CA-2017-102736,9/5/2017,9/9/2017,LP-17095,71.96,5,7.196
CA-2017-102736,9/5/2017,9/9/2017,LP-17095,15.552,3,5.4432
CA-2017-125269,4/24/2017,4/30/2017,AF-10870,10.43,5,-18.2525
CA-2017-125269,4/24/2017,4/30/2017,AF-10870,72.784,1,-18.196
CA-2015-114811,11/8/2015,11/8/2015,KD-16495,67.15,5,16.7875
CA-2015-114811,11/8/2015,11/8/2015,KD-16495,549.98,2,142.9948
CA-2015-114811,11/8/2015,11/8/2015,KD-16495,11.82,3,4.728
CA-2015-114811,11/8/2015,11/8/2015,KD-16495,4643.8,4,2229.024
CA-2015-114811,11/8/2015,11/8/2015,KD-16495,577.764,2,115.5528
CA-2015-122266,4/26/2015,4/30/2015,SA-20830,191.5155,1,-76.6062
CA-2015-122266,4/26/2015,4/30/2015,SA-20830,2.624,1,0.4264
CA-2015-141565,9/20/2015,9/24/2015,BG-11035,1369.764,6,-913.176
CA-2015-141565,9/20/2015,9/24/2015,BG-11035,294.368,4,-58.8736
CA-2017-128769,9/7/2017,9/12/2017,DM-12955,81.568,2,7.1372
CA-2016-116337,11/7/2016,11/12/2016,MC-17845,44.46,5,-17.784
CA-2016-116337,11/7/2016,11/12/2016,MC-17845,314.088,3,19.6305
CA-2015-120845,9/25/2015,10/2/2015,ML-17395,6.336,4,-4.6464
CA-2015-120845,9/25/2015,10/2/2015,ML-17395,10.48,1,3.799
CA-2015-120845,9/25/2015,10/2/2015,ML-17395,2.469,1,-1.8106
CA-2015-120845,9/25/2015,10/2/2015,ML-17395,3.264,2,-2.2848
CA-2014-120775,10/3/2014,10/7/2014,RD-19930,4.344,3,0.8688
CA-2014-120775,10/3/2014,10/7/2014,RD-19930,31.776,3,-19.0656
CA-2014-120775,10/3/2014,10/7/2014,RD-19930,4.928,2,1.7248
CA-2014-120775,10/3/2014,10/7/2014,RD-19930,1.788,3,-3.0396
CA-2014-120775,10/3/2014,10/7/2014,RD-19930,15.072,4,-3.768
CA-2014-152905,2/18/2014,2/24/2014,AB-10015,12.624,2,-2.5248
CA-2016-104633,6/12/2016,6/16/2016,EA-14035,185.88,6,83.646
CA-2016-104633,6/12/2016,6/16/2016,EA-14035,12.96,2,6.2208
CA-2017-104136,11/1/2017,11/4/2017,SF-20065,189.7,10,91.056
CA-2017-104136,11/1/2017,11/4/2017,SF-20065,40.99,1,20.0851
CA-2016-123050,4/4/2016,4/8/2016,BC-11125,82.64,2,7.4376
CA-2016-123050,4/4/2016,4/8/2016,BC-11125,31.02,2,8.0652
CA-2016-123050,4/4/2016,4/8/2016,BC-11125,89.97,3,37.7874
CA-2016-162355,6/30/2016,7/2/2016,PF-19165,35.97,3,9.7119
CA-2016-162355,6/30/2016,7/2/2016,PF-19165,1266.86,7,291.3778
CA-2014-158225,9/22/2014,9/28/2014,SE-20110,169.45,5,42.3625
CA-2014-158225,9/22/2014,9/28/2014,SE-20110,40.68,2,0.4068
CA-2017-102204,5/1/2017,5/6/2017,CJ-12010,3.328,2,0.416
CA-2017-102204,5/1/2017,5/6/2017,CJ-12010,933.262,4,-458.1468
CA-2017-102204,5/1/2017,5/6/2017,CJ-12010,2803.92,5,0.0
CA-2017-103065,10/20/2017,10/20/2017,PT-19090,4.768,2,-0.7748
CA-2017-103065,10/20/2017,10/20/2017,PT-19090,6.672,1,2.502
CA-2017-103065,10/20/2017,10/20/2017,PT-19090,4.448,2,1.112
CA-2017-103065,10/20/2017,10/20/2017,PT-19090,43.936,4,6.0412
CA-2014-109855,9/1/2014,9/5/2014,LH-16900,23.744,2,8.3104
CA-2014-109855,9/1/2014,9/5/2014,LH-16900,357.0,3,57.12
CA-2014-109897,8/12/2014,8/16/2014,BW-11200,806.336,8,50.396
CA-2014-109897,8/12/2014,8/16/2014,BW-11200,85.44,3,31.6128
US-2014-143581,8/19/2014,8/23/2014,BS-11365,344.91,3,10.3473
CA-2015-129217,5/10/2015,5/10/2015,DP-13390,70.97,5,-191.619
CA-2015-129217,5/10/2015,5/10/2015,DP-13390,36.784,2,3.6784
CA-2016-133816,5/10/2016,5/13/2016,CS-12400,743.988,2,-123.998
CA-2015-140221,3/5/2015,3/9/2015,MS-17365,11.212,2,-16.818
CA-2015-140221,3/5/2015,3/9/2015,MS-17365,4.712,2,-1.8848
CA-2015-140221,3/5/2015,3/9/2015,MS-17365,180.98,5,-470.548
CA-2015-140221,3/5/2015,3/9/2015,MS-17365,60.416,2,6.0416
CA-2017-152310,8/12/2017,8/19/2017,DK-12895,299.99,1,89.997
CA-2017-152310,8/12/2017,8/19/2017,DK-12895,192.16,4,92.2368
CA-2017-152310,8/12/2017,8/19/2017,DK-12895,242.624,8,27.2952
CA-2017-152310,8/12/2017,8/19/2017,DK-12895,46.74,3,11.685
CA-2017-152310,8/12/2017,8/19/2017,DK-12895,174.95,5,12.2465
CA-2017-152310,8/12/2017,8/19/2017,DK-12895,100.704,6,37.764
CA-2016-118101,6/26/2016,6/26/2016,SN-20560,368.91,9,180.7659
CA-2016-118101,6/26/2016,6/26/2016,SN-20560,8.02,1,3.7694
CA-2016-118101,6/26/2016,6/26/2016,SN-20560,171.04,4,44.4704
CA-2016-100307,12/15/2016,12/19/2016,TC-21475,19.44,3,9.3312
CA-2015-138457,9/13/2015,9/17/2015,AM-10705,13.092,4,-10.0372
CA-2014-131800,12/30/2014,1/4/2015,AJ-10960,122.94,3,30.735
CA-2014-131800,12/30/2014,1/4/2015,AJ-10960,35.448,7,12.8499
CA-2014-118304,4/29/2014,5/4/2014,KH-16360,19.98,2,5.1948
CA-2017-121790,1/30/2017,2/6/2017,LP-17095,69.375,1,-47.175
CA-2017-121790,1/30/2017,2/6/2017,LP-17095,31.68,4,2.772
CA-2017-121790,1/30/2017,2/6/2017,LP-17095,2003.168,4,250.396
CA-2017-121790,1/30/2017,2/6/2017,LP-17095,9.344,2,3.1536
CA-2016-169670,12/25/2016,12/31/2016,JE-15715,2563.056,8,313.2624
CA-2016-139549,10/20/2016,10/25/2016,MY-18295,387.136,4,4.8392
CA-2015-104059,6/13/2015,6/15/2015,FC-14245,3.424,1,0.2996
CA-2017-164112,6/30/2017,7/4/2017,ND-18460,1085.42,7,282.2092
CA-2015-143882,6/26/2015,6/30/2015,DB-13360,43.056,9,15.6078
US-2016-139262,2/21/2016,2/25/2016,LC-16960,3.762,3,-2.7588
